dataset,filename,start_time,end_time,start_frequency,end_frequency,annotation,annotator,start_datetime,end_datetime
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg312.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T22:51:39.000+02:00,2022-07-07T22:51:49.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg314.wav,8.62382790954219,9.63872035300607,4781.25,17156.25,Odontocete whistles,mdupon,2022-07-07T22:52:07.623+02:00,2022-07-07T22:52:08.638+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg314.wav,6.88637617209046,7.95642581356867,5203.125,17015.625,Odontocete whistles,mdupon,2022-07-07T22:52:05.886+02:00,2022-07-07T22:52:06.956+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg314.wav,5.2095973524545,6.69332597904026,6609.375,32343.75,Odontocete whistles,mdupon,2022-07-07T22:52:04.209+02:00,2022-07-07T22:52:05.693+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg314.wav,1.01765030336459,2.11527854384997,3937.5,29812.5,Odontocete whistles,mdupon,2022-07-07T22:52:00.017+02:00,2022-07-07T22:52:01.115+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg314.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T22:51:59.000+02:00,2022-07-07T22:52:09.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg317.wav,8.9161610590182,10.0,5906.25,17296.875,Odontocete whistles,mdupon,2022-07-07T22:52:37.916+02:00,2022-07-07T22:52:39.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg317.wav,2.2972972972973,3.59349145063431,4921.875,22359.375,Odontocete whistles,mdupon,2022-07-07T22:52:31.297+02:00,2022-07-07T22:52:32.593+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg317.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T22:52:29.000+02:00,2022-07-07T22:52:39.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg318.wav,8.34804191947049,9.07060121345835,18562.5,72000.0,Odontocete Buzzs,mdupon,2022-07-07T22:52:47.348+02:00,2022-07-07T22:52:48.070+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg318.wav,7.45449531163817,8.71759514616658,6468.75,18281.25,Odontocete whistles,mdupon,2022-07-07T22:52:46.454+02:00,2022-07-07T22:52:47.717+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg318.wav,2.86541643684501,4.09542195256481,6187.5,18281.25,Odontocete whistles,mdupon,2022-07-07T22:52:41.865+02:00,2022-07-07T22:52:43.095+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg318.wav,0,0.234418091560949,8296.875,15609.375,Odontocete whistles,mdupon,2022-07-07T22:52:39.000+02:00,2022-07-07T22:52:39.234+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg318.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T22:52:39.000+02:00,2022-07-07T22:52:49.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg318.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T22:52:39.000+02:00,2022-07-07T22:52:49.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg323.wav,7.4765581908439,8.33701047986762,6609.375,26578.125,Odontocete whistles,mdupon,2022-07-07T22:53:36.476+02:00,2022-07-07T22:53:37.337+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg323.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T22:53:29.000+02:00,2022-07-07T22:53:39.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg324.wav,5.45228902371759,5.93767236624379,4500.0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T22:53:44.452+02:00,2022-07-07T22:53:44.937+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg324.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T22:53:39.000+02:00,2022-07-07T22:53:49.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg326.wav,0.565361279646994,1.72917815774959,4781.25,17156.25,Odontocete whistles,mdupon,2022-07-07T22:53:59.565+02:00,2022-07-07T22:54:00.729+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg326.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T22:53:59.000+02:00,2022-07-07T22:54:09.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg329.wav,1.33204633204633,1.97738554881412,8437.5,18562.5,Odontocete whistles,mdupon,2022-07-07T22:54:30.332+02:00,2022-07-07T22:54:30.977+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg329.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T22:54:29.000+02:00,2022-07-07T22:54:39.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg331.wav,0.444015444015444,1.29895201323773,7031.25,20390.625,Odontocete whistles,mdupon,2022-07-07T22:54:49.444+02:00,2022-07-07T22:54:50.298+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg331.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T22:54:49.000+02:00,2022-07-07T22:54:59.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg337.wav,1.81742967457253,2.39106453392168,7593.75,18843.75,Odontocete whistles,mdupon,2022-07-07T22:55:50.817+02:00,2022-07-07T22:55:51.391+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg337.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T22:55:49.000+02:00,2022-07-07T22:55:59.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg346.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T22:57:19.000+02:00,2022-07-07T22:57:29.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg348.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T22:57:39.000+02:00,2022-07-07T22:57:49.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg349.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T22:57:49.000+02:00,2022-07-07T22:57:59.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg350.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T22:57:59.000+02:00,2022-07-07T22:58:09.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg351.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T22:58:09.000+02:00,2022-07-07T22:58:19.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg352.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T22:58:19.000+02:00,2022-07-07T22:58:29.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg353.wav,9.61665747380033,10.0,8296.875,22500.0,Odontocete whistles,mdupon,2022-07-07T22:58:38.616+02:00,2022-07-07T22:58:39.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg353.wav,6.20794263651406,7.13458356315499,9000.0,25171.875,Odontocete whistles,mdupon,2022-07-07T22:58:35.207+02:00,2022-07-07T22:58:36.134+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg353.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T22:58:29.000+02:00,2022-07-07T22:58:39.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg353.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T22:58:29.000+02:00,2022-07-07T22:58:39.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg355.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T22:58:49.000+02:00,2022-07-07T22:58:59.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg356.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T22:58:59.000+02:00,2022-07-07T22:59:09.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg357.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T22:59:09.000+02:00,2022-07-07T22:59:19.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg358.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T22:59:19.000+02:00,2022-07-07T22:59:29.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg359.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T22:59:29.000+02:00,2022-07-07T22:59:39.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg360.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T22:59:39.000+02:00,2022-07-07T22:59:49.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg361.wav,3.5273028130171,4.288472145615,6046.875,72000.0,Odontocete Buzzs,mdupon,2022-07-07T22:59:52.527+02:00,2022-07-07T22:59:53.288+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg361.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T22:59:49.000+02:00,2022-07-07T22:59:59.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg389.wav,6.68781025923883,7.36072807501379,9703.125,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:04:35.687+02:00,2022-07-07T23:04:36.360+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg389.wav,4.0457804743519,4.89520132377275,9421.875,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:04:33.045+02:00,2022-07-07T23:04:33.895+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg389.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:04:29.000+02:00,2022-07-07T23:04:39.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg390.wav,6.6988416988417,7.61996690568119,8156.25,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:04:45.698+02:00,2022-07-07T23:04:46.619+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg390.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T23:04:39.000+02:00,2022-07-07T23:04:49.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg390.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:04:39.000+02:00,2022-07-07T23:04:49.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg391.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T23:04:49.000+02:00,2022-07-07T23:04:59.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg393.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T23:05:09.000+02:00,2022-07-07T23:05:19.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg392.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T23:04:59.000+02:00,2022-07-07T23:05:09.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg394.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T23:05:19.000+02:00,2022-07-07T23:05:29.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg395.wav,8.44180915609487,9.58356315499173,6750.0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:05:37.441+02:00,2022-07-07T23:05:38.583+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg395.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T23:05:29.000+02:00,2022-07-07T23:05:39.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg395.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:05:29.000+02:00,2022-07-07T23:05:39.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg397.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T23:05:49.000+02:00,2022-07-07T23:05:59.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg399.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T23:06:09.000+02:00,2022-07-07T23:06:19.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg402.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T23:06:39.000+02:00,2022-07-07T23:06:49.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg405.wav,9.15333701047987,9.76558190843905,6468.75,19546.875,Odontocete whistles,mdupon,2022-07-07T23:07:18.153+02:00,2022-07-07T23:07:18.765+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg405.wav,1.28792057363486,2.50137892995036,5906.25,20109.375,Odontocete whistles,mdupon,2022-07-07T23:07:10.287+02:00,2022-07-07T23:07:11.501+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg405.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:07:09.000+02:00,2022-07-07T23:07:19.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg406.wav,4.47600661886376,7.426916712631,4921.875,18000.0,Odontocete whistles,mdupon,2022-07-07T23:07:23.476+02:00,2022-07-07T23:07:26.426+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg406.wav,3.48869277440706,4.01820187534473,7171.875,17296.875,Odontocete whistles,mdupon,2022-07-07T23:07:22.488+02:00,2022-07-07T23:07:23.018+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg406.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:07:19.000+02:00,2022-07-07T23:07:29.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg409.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T23:07:49.000+02:00,2022-07-07T23:07:59.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg466.wav,4.91174848317705,5.7280750137893,8859.375,18281.25,Odontocete whistles,mdupon,2022-07-07T23:17:23.911+02:00,2022-07-07T23:17:24.728+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg466.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:17:19.000+02:00,2022-07-07T23:17:29.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg419.wav,2.52344180915609,3.41698841698842,2109.375,7453.125,Odontocete whistles,mdupon,2022-07-07T23:09:31.523+02:00,2022-07-07T23:09:32.416+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg419.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:09:29.000+02:00,2022-07-07T23:09:39.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg423.wav,0.488141202426917,1.97186982901269,8437.5,18984.375,Odontocete whistles,mdupon,2022-07-07T23:10:09.488+02:00,2022-07-07T23:10:10.971+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg423.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:10:09.000+02:00,2022-07-07T23:10:19.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg427.wav,7.48758963044677,8.47490347490347,4781.25,22921.875,Odontocete whistles,mdupon,2022-07-07T23:10:56.487+02:00,2022-07-07T23:10:57.474+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg427.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:10:49.000+02:00,2022-07-07T23:10:59.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg430.wav,1.15002757859901,2.43519029233315,9140.625,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:11:20.150+02:00,2022-07-07T23:11:21.435+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg430.wav,0.482625482625483,1.69056811913955,19828.125,68765.625,Odontocete clics,mdupon,2022-07-07T23:11:19.482+02:00,2022-07-07T23:11:20.690+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg430.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T23:11:19.000+02:00,2022-07-07T23:11:29.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg430.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:11:19.000+02:00,2022-07-07T23:11:29.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg435.wav,9.78764478764479,10.0,9000.0,16875.0,Odontocete whistles,mdupon,2022-07-07T23:12:18.787+02:00,2022-07-07T23:12:19.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg435.wav,7.2007722007722,7.77992277992278,7031.25,11812.5,Odontocete whistles,mdupon,2022-07-07T23:12:16.200+02:00,2022-07-07T23:12:16.779+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg435.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:12:09.000+02:00,2022-07-07T23:12:19.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg436.wav,0,0.741864313292885,7453.125,20812.5,Odontocete whistles,mdupon,2022-07-07T23:12:19.000+02:00,2022-07-07T23:12:19.741+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg436.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:12:19.000+02:00,2022-07-07T23:12:29.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg436.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T23:12:19.000+02:00,2022-07-07T23:12:29.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg440.wav,3.04743519029233,4.63044677330392,5625.0,20953.125,Odontocete whistles,mdupon,2022-07-07T23:13:02.047+02:00,2022-07-07T23:13:03.630+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg440.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:12:59.000+02:00,2022-07-07T23:13:09.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg444.wav,8.57970215113072,8.97683397683398,15609.375,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:13:47.579+02:00,2022-07-07T23:13:47.976+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg444.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:13:39.000+02:00,2022-07-07T23:13:49.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg446.wav,6.9249862107005,7.79646993932708,7453.125,18281.25,Odontocete whistles,mdupon,2022-07-07T23:14:05.924+02:00,2022-07-07T23:14:06.796+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg446.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:13:59.000+02:00,2022-07-07T23:14:09.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg448.wav,6.7484831770546,7.91781577495863,9562.5,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:14:25.748+02:00,2022-07-07T23:14:26.917+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg448.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:14:19.000+02:00,2022-07-07T23:14:29.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg459.wav,9.01544401544401,9.95311638168781,7453.125,16593.75,Odontocete whistles,mdupon,2022-07-07T23:16:18.015+02:00,2022-07-07T23:16:18.953+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg459.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:16:09.000+02:00,2022-07-07T23:16:19.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg461.wav,9.03199117484832,9.92553778268064,9984.375,18000.0,Odontocete whistles,mdupon,2022-07-07T23:16:38.031+02:00,2022-07-07T23:16:38.925+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg461.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:16:29.000+02:00,2022-07-07T23:16:39.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg469.wav,9.25261996690568,10.0,9140.625,19265.625,Odontocete whistles,mdupon,2022-07-07T23:17:58.252+02:00,2022-07-07T23:17:59.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg469.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:17:49.000+02:00,2022-07-07T23:17:59.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg470.wav,8.71759514616658,9.77109762824048,7875.0,19406.25,Odontocete whistles,mdupon,2022-07-07T23:18:07.717+02:00,2022-07-07T23:18:08.771+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg470.wav,5.91009376723662,6.52233866519581,2671.875,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:18:04.910+02:00,2022-07-07T23:18:05.522+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg470.wav,5.18201875344732,6.51682294539437,7875.0,19546.875,Odontocete whistles,mdupon,2022-07-07T23:18:04.182+02:00,2022-07-07T23:18:05.516+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg470.wav,3.13568670711528,4.5477109762824,6750.0,19828.125,Odontocete whistles,mdupon,2022-07-07T23:18:02.135+02:00,2022-07-07T23:18:03.547+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg470.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:17:59.000+02:00,2022-07-07T23:18:09.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg470.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T23:17:59.000+02:00,2022-07-07T23:18:09.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg471.wav,3.53281853281853,4.58080529509101,7593.75,17437.5,Odontocete whistles,mdupon,2022-07-07T23:18:12.532+02:00,2022-07-07T23:18:13.580+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg471.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T23:18:09.000+02:00,2022-07-07T23:18:19.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707215939_seg472.wav,8.8830667402096,10.0,8015.625,19687.5,Odontocete whistles,mdupon,2022-07-07T23:18:27.883+02:00,2022-07-07T23:18:29.000+02:00
